Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
69,"NE Quiñones, NA Cely",Identidad cultural y educación en Paulo Freire: reflexiones en torno a estos conceptos,2008,Revista historia de la educación …,revistas.uptc.edu.co,https://revistas.uptc.edu.co/index.php/historia_educacion_latinamerican/article/view/1484,"https://scholar.google.com/scholar?cites=17277549330274185507&as_sdt=2005&sciodt=0,5&hl=en",31,09/05/22 09:46,,,,,,,,,69,4.93,35,2,14,… Este artículo presenta una interpretación de los conceptos de identidad cultural y educación a partir de textos de Paulo Freire; aquí se rescatan relaciones educativas engendradas en …,https://revistas.uptc.edu.co/index.php/historia_educacion_latinamerican/article/download/1484/1479/,"https://scholar.google.com/scholar?q=related:I_FHVJMvxu8J:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
27,A Memmi,Las fluctuaciones de la identidad cultural,1999,Política y cultura,redalyc.org,https://www.redalyc.org/pdf/267/26701107.pdf,"https://scholar.google.com/scholar?cites=11875373649022000058&as_sdt=2005&sciodt=0,5&hl=en",32,09/05/22 09:46,PDF,,,,,,,,27,1.17,27,1,23,"Toda identidad cultural resalta las construcáones imaginarias creadas por un grupo humano en un sistema de valores; es decir, la identidad es fluctuante según las necesidades y los …",https://www.redalyc.org/pdf/267/26701107.pdf,"https://scholar.google.com/scholar?q=related:upv9VGrNzaQJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
78,I Flores,Identidad cultural y el sentimiento de pertenencia a un espacio social: una discusión teórica,2005,,cdigital.uv.mx,https://cdigital.uv.mx/bitstream/handle/123456789/345/2005136P41.pdf,"https://scholar.google.com/scholar?cites=11641692285202509116&as_sdt=2005&sciodt=0,5&hl=en",33,09/05/22 09:46,PDF,,,,,,,,78,4.59,78,1,17,"Reconocemos que “las personas viven en espacios que son producto de relaciones sociales específicas entre el medio ambiente y la creatividad humana”(op. cit., p. 203). Todo …",https://cdigital.uv.mx/bitstream/handle/123456789/345/2005136P41.pdf,"https://scholar.google.com/scholar?q=related:PK3m-3OZj6EJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
45,R Guerrero Rodríguez,La construcción de una identidad cultural y el desarrollo del turismo en México,2015,,pasosonline.org,http://www.pasosonline.org/Publicados/13515/PS515_03.pdf,"https://scholar.google.com/scholar?cites=1432469695694815238&as_sdt=2005&sciodt=0,5&hl=en",34,09/05/22 09:46,PDF,,,,,,,,45,6.43,45,1,7,… La séptima sección habla de al construcción de una visión nacionalista e identidad cultural que contribuyó de manera decisiva a la manera en que el turismo en México se desarrolló. …,http://www.pasosonline.org/Publicados/13515/PS515_03.pdf,"https://scholar.google.com/scholar?q=related:BsBmQ5kn4RMJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
7,JM Fernández Soria,Identidad cultural y derecho a la educación,2021,Contextos educativos: revista …,redined.educacion.gob.es,https://redined.educacion.gob.es/xmlui/handle/11162/217507,"https://scholar.google.com/scholar?cites=14513941139073672258&as_sdt=2005&sciodt=0,5&hl=en",35,09/05/22 09:46,,,,,,,,,7,7.00,7,1,1,"… , cultura e identidad cultural; aborda después el derecho a la identidad cultural y su contenido; examina luego las posiciones que impulsan el desarrollo de la identidad cultural; por …",https://redined.educacion.gob.es/xmlui/bitstream/handle/11162/217507/Fern%C3%A1ndez.pdf?sequence=1,"https://scholar.google.com/scholar?q=related:QiRqXZHga8kJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
22,L Tamayo Vásquez,Identidad cultural en los migrantes,2011,Trabajo Social UNAM,revistas.unam.mx,http://revistas.unam.mx/index.php/ents/article/download/20192/19183,"https://scholar.google.com/scholar?cites=12201937993211917097&as_sdt=2005&sciodt=0,5&hl=en",36,09/05/22 09:46,PDF,,,,,,,,22,2.00,22,1,11,"… identidad cultural”, lo que nos permitirá conocer los aspectos que intervienen en las manifestaciones culturales del migrante y que se traducen en su identidad cultural… identidad …",http://revistas.unam.mx/index.php/ents/article/download/20192/19183,"https://scholar.google.com/scholar?q=related:KTO9yPT9VakJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
23,"FT Oñate, JR Fierro, MFV Toro",Diversidad gastronómica y su aporte a la identidad cultural,2017,Revista de la SEECI,dialnet.unirioja.es,https://dialnet.unirioja.es/servlet/articulo?codigo=6295958,"https://scholar.google.com/scholar?cites=4345615653260186676&as_sdt=2005&sciodt=0,5&hl=en",37,09/05/22 09:46,,,,,,,,,23,4.60,8,3,5,"El presente artículo, analiza la gastronomía y su diversidad como motivación y aporte a la identidad cultural, procurando mostrar la realidad de los destinos donde es la atracción …",https://dialnet.unirioja.es/descarga/articulo/6295958.pdf,"https://scholar.google.com/scholar?q=related:NFTznmm6TjwJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
73,MLV Ortiz,Identidad cultural y territorio: una reflexión en torno a las comunidades trasnacionales entre México y Estados,1998,Región y sociedad,regionysociedad.colson.edu.mx,https://regionysociedad.colson.edu.mx/index.php/rys/article/view/832,"https://scholar.google.com/scholar?cites=6571840754512883214&as_sdt=2005&sciodt=0,5&hl=en",38,09/05/22 09:46,,,,,,,,,73,3.04,73,1,24,"Este ensayo reflexiona sobre el reto que implica la reconceptualización de la relación entre cultura y territorio, bajo la experiencia de la migración trasnacional de oaxaqueños hacia …",https://regionysociedad.colson.edu.mx/index.php/rys/article/download/832/992,"https://scholar.google.com/scholar?q=related:Du4s3VjeM1sJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
22,M del Olmo Pintado,Una teoría para el análisis de la identidad cultural,1994,Arbor,search.proquest.com,https://search.proquest.com/openview/8d3f61920692f57a49d081957fb6a03b/1?pq-origsite=gscholar&cbl=1818224,"https://scholar.google.com/scholar?cites=12952897786712074115&as_sdt=2005&sciodt=0,5&hl=en",39,09/05/22 09:46,,,,,,,,,22,0.79,22,1,28,"La finalidad que persigue el artículo es tratar de dernostrar que la identidad cultural es un … , a qué podemos referirnos cuando hablamos de identidad cultural, y, además, para proponer …",,"https://scholar.google.com/scholar?q=related:g6fq3OjvwbMJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
20,"MR Alsina, CG Morlá, MTO Guzmán",De la identidad cultural a las identidades culturales,1997,Reflexiones,dialnet.unirioja.es,https://dialnet.unirioja.es/servlet/articulo?codigo=4796208,"https://scholar.google.com/scholar?cites=1565265400937805851&as_sdt=2005&sciodt=0,5&hl=en",40,09/05/22 09:46,,,,,,,,,20,0.80,7,3,25,"… el concepto de identidad cultural porque creemos que en la … concepto que nos preocupa que es el de identidad cultural. … por parte del concepto de identidad cultural. Es decir, ¿no se …",https://dialnet.unirioja.es/descarga/articulo/4796208.pdf,"https://scholar.google.com/scholar?q=related:G3gbypbwuBUJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
33,"MEC Zuta, JCA Quijano, FP Alvino",Identidad cultural y desempeño docente en instituciones educativas,2017,Opción: Revista de Ciencias …,dialnet.unirioja.es,https://dialnet.unirioja.es/servlet/articulo?codigo=6402373,"https://scholar.google.com/scholar?cites=7506585007337524037&as_sdt=2005&sciodt=0,5&hl=en",41,09/05/22 09:46,,,,,,,,,33,6.60,11,3,5,… Se Concluye que la identidad cultural del docentes es inadecuada y su desempeño es … de la identidad cultural de los alumnos. Toda persona cuya identidad cultural se encuentra …,https://dialnet.unirioja.es/descarga/articulo/6402373.pdf,"https://scholar.google.com/scholar?q=related:RUug5kq_LGgJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
7,"EÁA Baztán, D Madrid",La identidad cultural,1995,Anthropologica: Revista de etnopsicología y …,academia.edu,https://www.academia.edu/download/64076693/2018-04.Identidad-cultural.pdf,"https://scholar.google.com/scholar?cites=14082603101512015596&as_sdt=2005&sciodt=0,5&hl=en",42,09/05/22 09:46,PDF,,,,,,,,7,0.26,4,2,27,"La locución"" identidad cultural"" carece de sentido unívoco. Entre los antropólogos se dan teorías muy dispares. Unos la entienden como el conjunto de los componentes objetivos de …",https://www.academia.edu/download/64076693/2018-04.Identidad-cultural.pdf,"https://scholar.google.com/scholar?q=related:7B5wcuh0b8MJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
66,O Ruiz,El derecho a la identidad cultural de los pueblos indígenas y las minorías nacionales: una mirada desde el sistema interamericano,2007,Boletín Mexicano de derecho comparado,scielo.org.mx,http://www.scielo.org.mx/scielo.php?pid=S0041-86332007000100007&script=sci_arttext,"https://scholar.google.com/scholar?cites=12445612195333095479&as_sdt=2005&sciodt=0,5&hl=en",43,09/05/22 09:46,HTML,,,,,,,,66,4.40,66,1,15,… Aproximación al concepto y naturaleza del derecho a la identidad cultural. III. La protección de la identidad cultural en el derecho internacional de los derechos humanos. IV. El sistema …,http://www.scielo.org.mx/scielo.php?pid=S0041-86332007000100007&script=sci_arttext,"https://scholar.google.com/scholar?q=related:N0AZG1qyt6wJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
56,F Duhart,Comedo ergo sum. Reflexiones sobre la identidad cultural alimentaria,2002,,digibug.ugr.es,https://digibug.ugr.es/handle/10481/7403,"https://scholar.google.com/scholar?cites=14210084840437273384&as_sdt=2005&sciodt=0,5&hl=en",44,09/05/22 09:46,,,,,,,,,56,2.80,56,1,20,"… por esencia, una identidad cultural alimentaria se inscribe en … para investigar la identidad cultural alimentaria. Es menester … varios caracteres de la identidad cultural alimentaria, con un …",https://digibug.ugr.es/bitstream/handle/10481/7403/G18_15Frederic_Duhart.pdf?sequence=10&isAllowed=y,"https://scholar.google.com/scholar?q=related:KFNtxt9cNMUJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
71,O Espinosa de Rivero,Ciudad e identidad cultural.¿ Cómo se relacionan con lo urbano los indígenas amazónicos peruanos en el siglo XXI?,2009,Bulletin de l'Institut français d' …,journals.openedition.org,https://journals.openedition.org/bifea/2799,"https://scholar.google.com/scholar?cites=3012318736298767803&as_sdt=2005&sciodt=0,5&hl=en",45,09/05/22 09:46,HTML,,,,,,,,71,5.46,71,1,13,… Se discute la forma en que la antropología sobre la amazonía ha abordado el tema de la modernización y urbanización en relación a la identidad cultural de los pueblos indígenas. …,https://journals.openedition.org/bifea/2799,"https://scholar.google.com/scholar?q=related:u3VXQ-7nzSkJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
59,L Mizón,Claudio Gay y la formación de la identidad cultural chilena,2001,,books.google.com,https://books.google.com/books?hl=en&lr=&id=slWOeMrUSGkC&oi=fnd&pg=PA11&dq=%22identidad+cultural%22&ots=OUEvFk2HcP&sig=LH2aAOvraPt37W7D57BE-xxQHCo,"https://scholar.google.com/scholar?cites=8836610035084819722&as_sdt=2005&sciodt=0,5&hl=en",46,09/05/22 09:46,BOOK,,,,,,,,59,2.81,59,1,21,"El hallazgo reciente en el sur de Francia de importantes escritos inéditos de Claudio Gay tendrá una gran repercusión en los estudios históricos sobre nuestro gran naturalista, …",,"https://scholar.google.com/scholar?q=related:Cv3hLwLyoXoJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
43,M Odello,El derecho a la identidad cultural de los pueblos indígenas de América: Canadá y México,2012,,books.google.com,https://books.google.com/books?hl=en&lr=&id=07eVAFlOTCIC&oi=fnd&pg=PP1&dq=%22identidad+cultural%22&ots=KvURTSvmOV&sig=lpom_b0cKuRP_nxiHzDdajlti9Y,"https://scholar.google.com/scholar?cites=11273013211161308095&as_sdt=2005&sciodt=0,5&hl=en",47,09/05/22 09:46,BOOK,,,,,,,,43,4.30,43,1,10,"… el contenido del derecho a la identidad cultural. Queremos por lo tanto investigar acerca de la definición y de la portada del concepto de identidad cultural en el ámbito legal, y en el …",,"https://scholar.google.com/scholar?q=related:vyuO38nJcZwJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
67,JRT Gregorio,"Cultura, identidad cultural, patrimonio y desarrollo comunitario rural: una nueva mirada en el contexto del siglo XXI latinoamericano",2011,Contribuciones a las Ciencias Sociales,red.pucp.edu.pe,https://red.pucp.edu.pe/ridei/files/2013/01/130106.pdf,"https://scholar.google.com/scholar?cites=10104457482189380687&as_sdt=2005&sciodt=0,5&hl=en",48,09/05/22 09:46,PDF,,,,,,,,67,6.09,67,1,11,"El presente trabajo constituye una aproximación teórica, partiendo de experiencias prácticas, al desarrollo comunitario rural integrado tomando como referencia el ámbito …",https://red.pucp.edu.pe/ridei/files/2013/01/130106.pdf,"https://scholar.google.com/scholar?q=related:T5zvWYs-OowJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
27,CN dos Santos,Somos lo que comemos: identidad cultural y hábitos alimenticios,2007,Estudios y perspectivas en turismo,SciELO Argentina,http://www.scielo.org.ar/img/revistas/eypt/v16n2/html/v16n2a06.htm,"https://scholar.google.com/scholar?cites=5994863645514665189&as_sdt=2005&sciodt=0,5&hl=en",49,09/05/22 09:46,HTML,,,,,,,,27,1.80,27,1,15,"Los hábitos alimentarios están relacionados con la identidad cultural y son influenciados por la formación cultural y social. Las tradiciones religiosas, la clase social, el ingreso, las …",http://www.scielo.org.ar/img/revistas/eypt/v16n2/html/v16n2a06.htm,"https://scholar.google.com/scholar?q=related:5QzOM7kIMlMJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
16,P Casasa García,Migración e identidad cultural,2008,"Revista trabajo social (México, DF)",biblat.unam.mx,https://biblat.unam.mx/es/revista/revista-trabajo-social-mexico-d-f/articulo/migracion-e-identidad-cultural,"https://scholar.google.com/scholar?cites=1772120874612593963&as_sdt=2005&sciodt=0,5&hl=en",50,09/05/22 09:46,,,,,,,,,16,1.14,16,1,14,Este artículo explica cómo las migraciones modernas de América Latina hacia Estados Unidos producen cambios notables en el panorama político y en la composición étnica de aquel …,,"https://scholar.google.com/scholar?q=related:K5VW3ovWlxgJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
69,SM Sassone,"Migración, territorio e identidad cultural: construcción de"" lugares bolivianos"" en la Ciudad de Buenos Aires",2007,Población de Buenos Aires,redalyc.org,https://www.redalyc.org/pdf/740/74040601.pdf,"https://scholar.google.com/scholar?cites=5672623706778944043&as_sdt=2005&sciodt=0,5&hl=en",51,09/05/22 09:46,PDF,,,,,,,,69,4.60,69,1,15,Este estudio analiza el comportamiento sociogeográfico de los migrantes bolivianos en los barrios del Sur de la Ciudad de Buenos Aires. Según la concepción de la geografía …,https://www.redalyc.org/pdf/740/74040601.pdf,"https://scholar.google.com/scholar?q=related:K8IE2zQ1uU4J:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
28,I Moreno,"La identidad cultural de Andalucía: aproximaciones, mixtificaciones, negacionismo y evidencias",2008,,books.google.com,https://books.google.com/books?hl=en&lr=&id=kBZYCUgpQBoC&oi=fnd&pg=PA7&dq=%22identidad+cultural%22&ots=s1Geb31jjL&sig=AasU2jCsq5wmo_nL9YMf1Rur6cs,"https://scholar.google.com/scholar?cites=7650327457797881267&as_sdt=2005&sciodt=0,5&hl=en",52,09/05/22 09:46,BOOK,,,,,,,,28,2.00,28,1,14,"… o negarían hasta hoy la existencia de una identidad cultural andaluza. El rechazo a un potencial nacionalismo político con base en la identidad cultural, y el dogma para los marxistas …",,"https://scholar.google.com/scholar?q=related:s711KUpsK2oJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
30,"AC Reyes Uribe, EA Guerra Avalos, ...",Educación en gastronomía: su vínculo con la identidad cultural y el turismo,2017,El periplo …,scielo.org.mx,http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-90362017000100009,"https://scholar.google.com/scholar?cites=3355557542097659694&as_sdt=2005&sciodt=0,5&hl=en",53,09/05/22 09:46,HTML,,,,,,,,30,6.00,10,3,5,"Este trabajo tiene tres propósitos principales, el primero, es establecer la evolución histórica de la gastronomía, su conceptualización y los enfoques para abordar el estudio de la …",http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-90362017000100009,"https://scholar.google.com/scholar?q=related:LicdWM5VkS4J:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
56,J Pablos Pons,Las nuevas tecnologías y las construcción de la identidad cultural: el cambio educativo para el siglo XXI,1999,Bordón: revista de pedagogía,redined.educacion.gob.es,https://redined.educacion.gob.es/xmlui/handle/11162/34731,"https://scholar.google.com/scholar?cites=8723298752972142766&as_sdt=2005&sciodt=0,5&hl=en",54,09/05/22 09:46,,,,,,,,,56,2.43,56,1,23,… La construcción de la identidad cultural se propone como una de las claves para afrontar el reto de un cambio educativo en profundidad en el marco de los denominados estudios …,,"https://scholar.google.com/scholar?q=related:rjiDcP9hD3kJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
32,JB Maurel,Patrimonio turístico e identidad cultural. El Patrimonio de la Humanidad,2014,Polígonos. Revista de geografía,revistas.unileon.es,http://revistas.unileon.es/ojs/index.php/poligonos/article/download/1137/936,"https://scholar.google.com/scholar?cites=12713796100596165838&as_sdt=2005&sciodt=0,5&hl=en",55,09/05/22 09:46,PDF,,,,,,,,32,4.00,32,1,8,"… Edificios y muebles que reﬂejan, en fin, la personalidad histórico-artística de cada grupo humano y constituyen Ia identidad cultural de cada pueblo. …",http://revistas.unileon.es/ojs/index.php/poligonos/article/download/1137/936,"https://scholar.google.com/scholar?q=related:zuzHYjF6cLAJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
16,P Häberle,Aspectos constitucionales de la identidad cultural,2006,,e-archivo.uc3m.es,http://e-archivo.uc3m.es/handle/10016/3768,"https://scholar.google.com/scholar?cites=1049668331653779461&as_sdt=2005&sciodt=0,5&hl=en",56,09/05/22 09:46,,,,,,,,,16,1.00,16,1,16,"… Resumen: Con este artículo, se resalta de qué manera el concepto de ""identidad cultural"" impregna el Derecho Constitucional. Primero, en los textos constitucionales de Derecho …",https://e-archivo.uc3m.es/bitstream/handle/10016/3768/DyL-2006-14-Haberle.pdf?sequence=1,"https://scholar.google.com/scholar?q=related:BVAzSMkrkQ4J:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
44,OR Chiriboga,El derecho a la identidad cultural de los pueblos indígenas y las minorías nacionales: una mirada desde el Sistema Interamericano,2006,Sur. Revista Internacional de Direitos Humanos,SciELO Brasil,https://www.scielo.br/j/sur/a/xVYbxfpjbPwYk6dxB4s3WBr/abstract/?lang=es,"https://scholar.google.com/scholar?cites=10850790389653648763&as_sdt=2005&sciodt=0,5&hl=en",57,09/05/22 09:46,,,,,,,,,44,2.75,44,1,16,"… de la comunidad en cuanto expresión de su identidad cultural y social; las normas y los valores … entre los pueblos y grupos sociales existentes y de afirmación de su identidad cultural"". …",https://www.scielo.br/j/sur/a/xVYbxfpjbPwYk6dxB4s3WBr/?lang=es,"https://scholar.google.com/scholar?q=related:ezWHk17AlZYJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
38,ME Apolo,Los mestizos ecuatorianos y las señas de identidad cultural,2000,,books.google.com,https://books.google.com/books?hl=en&lr=&id=WE4JhpX7Os4C&oi=fnd&pg=PA9&dq=%22identidad+cultural%22&ots=3FDPcMvMdL&sig=vH3qb4M2pZmhnPV4cbjpKUh6A0M,"https://scholar.google.com/scholar?cites=208438456699839605&as_sdt=2005&sciodt=0,5&hl=en",58,09/05/22 09:46,BOOK,,,,,,,,38,1.73,38,1,22,"… En síntesis, la identidad cultural desde el punto de vista de la Antropología, constituye un … La identidad cultural entonces no puede ser planteada exclusivamente como un proceso …",,"https://scholar.google.com/scholar?q=related:deQfCayF5AIJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
16,K Zimmermann,Lengua; habla e identidad cultural,1991,Estudios de lingüística aplicada,ela.enallt.unam.mx,https://ela.enallt.unam.mx/index.php/ela/article/view/162,"https://scholar.google.com/scholar?cites=15018036224103244975&as_sdt=2005&sciodt=0,5&hl=en",59,09/05/22 09:46,,,,,,,,,16,0.52,16,1,31,"… identidad cultural, sino que ésta es ratificada por los otros. Como la indivi dualidad cultural y la identidad cultural … a ocultar o abandonar su identidad cultural. El concepto de proyecto …",https://ela.enallt.unam.mx/index.php/ela/article/viewFile/162/148,"https://scholar.google.com/scholar?q=related:r2SfeWDIatAJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
28,N Jacks,Estudios sobre la recepción televisiva y la identidad cultural,2008,Comunicar,redalyc.org,https://www.redalyc.org/pdf/158/15811864010.pdf,"https://scholar.google.com/scholar?cites=11918205071861590905&as_sdt=2005&sciodt=0,5&hl=en",60,09/05/22 09:46,PDF,,,,,,,,28,2.00,28,1,14,"… debate sobre la comunicación y la identidad cultural. … entre procesos de recepción e identidad cultural (Jacks, 1999). Es … que configuran la identidad cultural estudiada, seguramente …",https://www.redalyc.org/pdf/158/15811864010.pdf,"https://scholar.google.com/scholar?q=related:eauRFF74ZaUJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
42,JA Ortiz Quiroga,La identidad cultural de los pueblos indígenas en el marco de la protección de los derechos humanos y los procesos de democratización en Colombia,2013,Revista derecho del Estado,scielo.org.co,http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-98932013000100009,"https://scholar.google.com/scholar?cites=9123718338761985125&as_sdt=2005&sciodt=0,5&hl=en",61,09/05/22 09:46,HTML,,,,,,,,42,4.67,42,1,9,"… de la protección de la identidad cultural de los pueblos … al derecho de la identidad cultural de los pueblos indígenas, … derecho constitucional a la identidad cultural de los pueblos …",http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-98932013000100009,"https://scholar.google.com/scholar?q=related:ZQygVH31nX4J:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
